Nome: MACEIO
Codigo Estacao: 82994
Latitude: -9.55138888
Longitude: -35.77083332
Altitude: 84.12
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2021-04-07
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2011-01-31;null;93,4;147,5;140,1;null;7,5;21;142,1;1002;30,6;26,5;23,5;79,3;null;null;82,8;null;
2011-02-28;null;74,6;128;122,9;null;7,3;14;122,7;1003;30,7;26,4;23,1;80,8;null;null;80,1;null;
2011-03-31;null;89,6;158,3;20,6;null;6,5;6;17,5;1002,1;32,1;27,4;23,4;77,8;null;null;83,7;null;
2011-04-30;null;82,8;124,4;124,4;null;7,8;22;595,4;1003,2;30,2;26;22,6;84,1;null;null;81,3;null;
2011-05-31;null;null;115;115;null;7,9;27;397,3;1004,3;28,8;25,3;22,2;86,7;null;null;83,4;null;
2011-06-30;null;null;101,7;101,7;null;7,8;21;235;1005,9;28,1;24,9;21,3;84,9;null;null;84;null;
2011-07-31;null;null;95,8;95,8;null;7,7;27;366,2;1006,8;27,1;24;20,3;86,6;null;null;82,5;null;
2011-08-31;null;null;100,2;100,2;null;7,7;17;209,1;1007,5;27,4;24,5;21,3;84,5;null;null;83,6;null;
2011-09-30;null;null;101,9;99,9;null;7,7;19;111,1;1008,1;27,6;24,4;21,4;83;null;null;83,2;null;
2011-10-31;null;null;123,2;91,9;null;7,5;13;49,8;1004,3;29,2;25,4;21,6;81,4;null;null;82,9;null;
